blast_review_id,test_id,human_error_message,test_language
0007459a-af36-11eb-ab88-4213e7ee7fac,bdd383ce-6b20-11eb-b0f7-4213e7ee7fac,,nl
0007459a-af36-11eb-ab88-4213e7ee7fac,bdd383ce-6b20-11eb-b0f7-4213e7ee7fac,,nl
0007459a-af36-11eb-ab88-4213e7ee7fac,bdd383ce-6b20-11eb-b0f7-4213e7ee7fac,,nl
0007459a-af36-11eb-ab88-4213e7ee7fac,bdd383ce-6b20-11eb-b0f7-4213e7ee7fac,,nl
0007459a-af36-11eb-ab88-4213e7ee7fac,e2899261-6b20-11eb-b0f7-4213e7ee7fac,,nl
000749c0-bafc-11eb-bc2f-4213e7ee7fac,8910e790-70ac-11eb-ac8e-4213e7ee7fac,,nl
000749c0-bafc-11eb-bc2f-4213e7ee7fac,8910e790-70ac-11eb-ac8e-4213e7ee7fac,,nl
000749c0-bafc-11eb-bc2f-4213e7ee7fac,8910e790-70ac-11eb-ac8e-4213e7ee7fac,,nl
000749c0-bafc-11eb-bc2f-4213e7ee7fac,8910e790-70ac-11eb-ac8e-4213e7ee7fac,,nl
000749c0-bafc-11eb-bc2f-4213e7ee7fac,8910e790-70ac-11eb-ac8e-4213e7ee7fac,,nl
000749c0-bafc-11eb-bc2f-4213e7ee7fac,8910e790-70ac-11eb-ac8e-4213e7ee7fac,,nl
000749c0-bafc-11eb-bc2f-4213e7ee7fac,a06be922-67bb-11eb-b0f7-4213e7ee7fac,,nl
000749c0-bafc-11eb-bc2f-4213e7ee7fac,a06be922-67bb-11eb-b0f7-4213e7ee7fac,,nl
000749c0-bafc-11eb-bc2f-4213e7ee7fac,a06be922-67bb-11eb-b0f7-4213e7ee7fac,,nl
000749c0-bafc-11eb-bc2f-4213e7ee7fac,a06be922-67bb-11eb-b0f7-4213e7ee7fac,,nl
00074c95-fa4b-4168-ba3d-7c2340dc1c58,9725f400-b542-11ea-a2fb-cec41367f4e7,,nl
00074c95-fa4b-4168-ba3d-7c2340dc1c58,9725f400-b542-11ea-a2fb-cec41367f4e7,,nl
000760fc-faf4-4e88-a352-0472e19a7772,e5d069ab-f114-11eb-978a-4213e7ee7fac,,nl
00076265-0e5d-11ec-a943-4213e7ee7fac,25078a26-b064-11ea-a2fb-cec41367f4e7,"Controleert dat als de input de `-` operator is en er daarna twee getallen worden ingevoerd, het resultaat wordt uitgeprint op de commandline",nl
00076265-0e5d-11ec-a943-4213e7ee7fac,25078a26-b064-11ea-a2fb-cec41367f4e7,"Controleert dat als de input de `%` operator is en er daarna twee getallen worden ingevoerd, het resultaat wordt uitgeprint op de commandline",nl
00076265-0e5d-11ec-a943-4213e7ee7fac,25078a26-b064-11ea-a2fb-cec41367f4e7,"Controleert dat als de input een geldige operator is en er daarna een ongeldig getal wordt ingevoerd, de tekst `geen getal` of `geen nummer` wordt geprint naar de commandline. Let op: deze controle is hoofdletter gevoelig.",nl
00076265-0e5d-11ec-a943-4213e7ee7fac,25078a26-b064-11ea-a2fb-cec41367f4e7,,nl
00076265-0e5d-11ec-a943-4213e7ee7fac,25078a26-b064-11ea-a2fb-cec41367f4e7,"Controleert dat als de input een geldige operator is en er daarna een geldig getal met vervolgens een ongeldig getal wordt ingevoerd, de tekst `geen getal` of `geen nummer` wordt geprint naar de commandline. Let op: deze controle is hoofdletter gevoelig.",nl
00076265-0e5d-11ec-a943-4213e7ee7fac,25078a26-b064-11ea-a2fb-cec41367f4e7,"Controleert dat als de input de `+` operator is en er daarna twee getallen worden ingevoerd, het resultaat wordt uitgeprint op de commandline",nl
00079dbd-e36f-47a0-bd78-8959dbcba7d9,931246a4-bf6a-11ea-a2fb-cec41367f4e7,,nl
00079dbd-e36f-47a0-bd78-8959dbcba7d9,931246a4-bf6a-11ea-a2fb-cec41367f4e7,Als er geen argument wordt meegegeven krijgt de gebruiker een melding: `Geen wisselgeld`,nl
